,CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,imagAPI,OCRSearch,theta_080,theta_099,PercentEspAcerto,IN_ENCCEJA,IN_ENEM
1653,45,MT,23115,E,"11,0",0,,"2,6096","2,15007","0,10438",CINZA,PROVA CINZA PPL,,"0,0",2017,"715,0094509124756",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/23115.png,"QUESTÃO 180

Uma equipe de ambientalistas apresentou um mapa de uma reserva ambiental em que faltava a especificação da
escala utilizada para a sua confecção. O problema foi resolvido, pois um dos integrantes da equipe lembrava-se de
que a distância real de 72 km, percorrida na reserva, equivalia a 3,6 cm no mapa.

Qual foi a escala utilizada na confecção do mapa?

01:20

O 1:2000
O 1:20000
O 1:200000
6 1:2000000
","762,7718448638916","886,8234157562256","55,22",0,1
2341,149,MT,6944,D,"12,0",0,,"1,597","2,865","0,187",Cinza,PROVA CINZA PPL,,"0,0",2019,"786,4992618560791",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/6944.png,"Questão 149

Uma pista circular delimitada por duas circunferências
“concêntricas foi construída. Na circunferência intema dessa
pista, de raio 0,3 km, serão colocados aparelhos de ginástica
localizados nos pontos P, Q e R, conforme a figura.

2

O segmento RP é um diâmetro dessa circunferência
interna, eo ângulo PRQ tem medida igual a E radianos.

Para uma pessoa ir do ponto P ao ponto Q andando
pela circunferência intema no sentido anti-horário, ela
percorrerá uma distância, em quilômetro, igual a

O 00097

O 0037

e 0067

O 0127

e otem
","856,6348552703857","1061,126470565796","59,35",0,1
2748,172,MT,85945,B,"13,0",0,,"1,53928","1,60311","0,19657",CINZA,PROVA CINZA REGULAR,,"0,0",2020,"660,3162288665771",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/85945.png,"Questão 172 DIS =S=ScaWana= nepal

O fenômeno das manifestações populares de massa traz à discussão como estimar o número de pessoas
presentes nesse tipo de evento. Uma metodologia usada é: no momento do ápice do evento, é feita uma foto aérea
da via pública principal na área ocupada, bem como das vias afluentes que apresentem aglomerações de pessoas
que acessam a via principal. A foto é sobreposta por um mapa virtual das vias, ambos na mesma escala, fazendo-se
um esboço geométrico da situação. Em seguida, subdivide-se o espaço total em trechos, quantificando a densidade,
da seguinte forma:

* 4 pessoas por metro quadrado, se elas estiverem andando em uma mesma direção;

+ 5 pessoas por metro quadrado, se elas estiverem se movimentando sem deixar o local;

+ 6 pessoas por metro quadrado, se elas estiverem paradas.

É feito, então, o cálculo do total de pessoas, considerando os diversos trechos, e desconta-se daí 1 000 pessoas
para cada carro de som fotografado.

Com essa metodologia, procederam-se aos cálculos para estimar o número de participantes na manifestação cujo
esboço geométrico é dado na figura. Há três trechos na via principal: MN, NO e OP, e um trecho numa via afiuente
da principal: QR

Legenda:

Andando em uma
direção

Movimentando sem
deixar o local

=

Via

principal OD Parado

EB Carro de som

Obs.: a figura não está em escala (considere as medidas dadas)

“Segundo a metodologia descrita, o número estimado de pessoas presentes a essa manifestação foi igual a
O 110000.

O 104000.

O 93000.

O 2000.

& 87000.
","732,0539951324463","944,4563388824464","59,83",0,1
1984,155,MT,111535,A,"14,0",0,,"1,32842","2,32157","0,20359",Cinza,PROVA CINZA REGULAR,,"0,0",2018,"732,158899307251",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/111535.png,"QUESTÃO 155
A inclinação de uma rampa é calculada da seguinte maneira: para cada metro medido na horizontal, mede-se x
centimetros na vertical. Diz-se, nesse caso, que a rampa tem inclinação de x%, como no exemplo da figura:

Mem [ netnação — 20%

im

A figura apresenta um projeto de uma rampa de acesso a uma garagem residencial cuja base, situada 2 metros
abaixo do nível da rua, tem 8 metros de comprimento.

Portão

Garagem

Nivel da base 8m

Depois de projetada a rampa, o responsável pela obra foi informado de que as normas técnicas do município onde
ela está localizada exigem que a inclinação máxima de uma rampa de acesso a uma garagem residencial seja de 20%.
Se a rampa projetada tiver inclinação superior a 20%, o nível da garagem deverá ser alterado para diminuir o
percentual de inclinação, mantendo o comprimento da base da rampa.
Para atender às normas técnicas do município, o nível da garagem deverá ser
elevado em 40 cm.
elevado em 50 cm.
mantido no mesmo nível.
rebaixado em 40 cm.
rebaixado em 50 cm.
","814,406156539917","1060,735464096069","60,18",0,1
841,180,MT,41659,B,"15,0",0,,"1,44654","-0,39957","0,20014",Cinza,PROVA CINZA REGULAR,,"0,0",2015,"460,0541591644287",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/41659.png,"QUESTÃO 180 000000

Após realizar uma pesquisa de mercado, uma
operadora de telefonia celular ofereceu aos clientes que
utilizavam até 500 ligações ao mês o seguinte plano
mensal: um valor fixo de R$ 12,00 para os clientes que
fazem até 100 ligações ao mês. Caso o cliente faça mais
de 100 ligações, será cobrado um valor adicional de
R$ 0,10 por ligação, a partir da 101º até a 300% e caso
realize entre 300 e 500 ligações, será cobrado um valor
fixo mensal de R$ 32,00.

Com base nos elementos apresentados, o gráfico que
melhor representa a relação entre o valor mensal pago
nesse plano e o número de ligações feitas é:

o
mm
e
EN
dis
H
RE
o
1º
dis
H
RE
º z
LE
dis
HE
HE
sto

Tg

","535,9737873077393","762,0923519134521","60,01",0,1
2395,176,MT,24334,A,"16,0",0,,"1,1465","2,4161","0,24172",Cinza,PROVA CINZA PPL,,"0,0",2019,"741,628885269165",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/24334.png,"Questão 176

Aingestão de sódio no Brasil, que já é normalmente
alta, tende a atingir os mais elevados Índices no
inverno, quando cresce o consumo de alimentos
calóricos e condimentados. Mas, o sal não é um vilão,
ele pode e deve ser consumido diariamente, salvo
algumas restrições. Para uma pessoa saudável, o
“consumo máximo de sal de cozinha (cloreto de sódio)
não deve ultrapassar 6 g diárias ou 2,4 g de sódio,
considerando que o sal de cozinha é composto por
40% de sódio e 60% de cloro.

Disponivel em: hip:ldepoisdos25, com.
Acesso em: 31 jul. 2012 (adaptado)

Considere uma pessoa saudável que, no decorrer de
30 dias, consuma 450 g de sal de cozinha.
O seu consumo médio diário excede ao consumo
máximo recomendado diariamente em

O 150%
O 250%
O 275%
O 525%
O 625%
","831,1479091644287","1117,9893016815186","62,09",0,1
1249,158,MT,43250,E,"17,0",0,,"2,10484","1,28926","0,17687",CINZA,PROVA CINZA PPL,,"0,0",2016,"628,9188861846924",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/43250.png,"QUESTÃO 158 =>>>>>>>""""""""""""""""———=
Um produtor de maracujá usa uma caixa-d'água,

com volume V, para alimentar o sistema de irrigação

de seu pomar. O sistema capta água através de um

furo no fundo da caixa a uma vazão constante. Com

a caixa-d'água cheia, o sistema foi acionado às 7 h

da manhã de segunda-feira. Às 13 h do mesmo dia,

verificou-se que já haviam sido usados 15% do volume

da água existente na caixa. Um dispositivo eletrônico

interrompe o funcionamento do sistema quando o

volume restante na caixa é de 5% do volume total,

para reabastecimento.

Supondo que o sistema funcione sem falhas, a que horas

o dispositivo eletrônico interromperá o funcionamento?

O Às 15h de segunda-feira.

O Àstlhdeterçafeira.

O Às 14hdeterça-feira.

O Às4h de quarta-feira.

O Às21hdeterça-eira.

","682,9183101654053","837,8880023956299","58,84",0,1
453,169,MT,46713,B,"18,0",0,,"1,97988","1,52355","0,15177",Cinza,PROVA CINZA REGULAR,,,2014,"652,357816696167",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/46713.png,"QUESTÃO 169 ==="" mm

Uma organização não governamental divulgou um
levantamento de dados realizado em algumas cidades
brasileiras sobre saneamento básico. Os resultados
indicam que somente 36% do esgoto gerado nessas
cidades é tratado, o que mostra que 8 bilhões de litros de
esgoto sem nenhum tratamento são lançados todos os
dias nas águas.

Uma campanha para melhorar o saneamento básico
nessas cidades tem como meta a redução da quantidade
de esgoto lançado nas águas diariamente, sem
tratamento, para 4 bilhões de litros nos próximos meses.

Se o volume de esgoto gerado permanecer o mesmo e
a meta dessa campanha se concretizar, o percentual de
esgoto tratado passará a ser

o 7%

O 6%

O 64%

O 54%

O 18%
","711,7478847503662","876,0397434234619","57,59",0,1
2011,169,MT,24505,E,"19,0",0,,"2,42636","2,72226","0,09187",Cinza,PROVA CINZA PPL,,"0,0",2018,"772,2203731536865",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/24505.png,"QUESTÃO 169

Um projétil é lançado por um canhão e atinge o solo
a uma distância de 150 metros do ponto de partida. Ele
percorre uma trajetória parabólica, e a altura máxima que
atinge em relação ao solo é de 25 metros.

25m

“—%

Admita um sistema de coordenadas xy em que
no eixo vertical y está representada a altura e no eixo
horizontal x está representada a distância, ambas em
metro. Considere que o canhão está no ponto (150; 0)
e que o projétil atinge o solo no ponto (0; 0) do plano xy.
Aequação da parábola que representa a trajetória descrita
pelo projétil é

Oy-15k-»x

O y=3750x-25€

O 75y=300x- 2%

O 125y=45x- 32

e 225y-150x-x

","824,333906173706","957,5955867767334","54,59",0,1
2614,152,MT,60329,B,"20,0",0,,"3,00381","2,28096","0,14168",CINZA,PROVA CINZA PPL,,"0,0",2020,"728,0890941619873",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/60329.png,"Questão 152 enei nei jenei

Um reservatório de água é abastecido por uma
torneira ao mesmo tempo que, por um ralo, escoa
água de seu interior. Os gráficos representam as
vazões Q, em litro por minuto, da torneira e do ralo,
em função do tempo t, em minuto.

OQ (Umin) Torneira

tim)

tmn)

Nos primeiros 25 minutos, o(s) intervalo(s) de tempo em
que o volume de água nesse reservatório decresce é(são)

O entre 1520 minutos.
O entre 15e25 minutos.

O entre 0 e 5 minutos e entre 15 e 20 minutos.

entre 5 e 15 minutos e entre 20 e 25 minutos.

entre O e 5 minutos, entre 10 e 15 minutos e entre 20
e 25 minutos.
","767,7571773529053","875,9300708770752","57,08",0,1
430,146,MT,14048,B,"21,0",0,,"1,55715","1,8146","0,15858",Cinza,PROVA CINZA REGULAR,,,2014,"681,4639568328857",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/14048.png,"QUESTÃO 146 === yum

Uma pessoa compra semanalmente, numa mesma
loja, sempre a mesma quantidade de um produto que
custa R$ 10,00 a unidade. Como já sabe quanto deve
gastar, leva sempre R$ 6,00 a mais do que a quantia
necessária para comprar tal quantidade, para o caso
de eventuais despesas extras. Entretanto, um dia, ao
chegar à loja, foi informada de que o preço daquele
produto havia aumentado 20%. Devido a esse reajuste,
concluiu que o dinheiro levado era a quantia exata para
comprar duas unidades a menos em relação à quantidade
habitualmente comprada

A quantia que essa pessoa levava semanalmente para
fazer a compra era

R$ 166,00.

R$ 156,00.

R$84,00

R$46,00.

R$ 24,00.

voos
","756,2987804412842","965,3465747833252","57,93",0,1
1462,21,MT,89162,E,"22,0",0,,"0,94629","2,51063","0,16509",CINZA,PROVA CINZA REGULAR,,"0,0",2017,"751,0392665863037",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/89162.png,"QUESTÃO 156

O fisiologista inglês Archibald Vivian Hill propôs,
em seus estudos, que a velocidade v de contração de
um músculo ao ser submetido a um peso p é dada pela
equação (p + a) (v + b) = K, com a, b e K constantes.

Um fisioterapeuta, com o intuito de maximizar o efeito
benéfico dos exercícios que recomendaria a um de seus
pacientes, quis estudar essa equação e a classificou
desta forma:

Tipo de curva
Semirreta obliqua
Semirreta horizontal
Ramo de parábola
Arco de circunferência

Ramo de hipérbole

O fisioterapeuta analisou a dependência entre v e p
na equação de Hill e a classificou de acordo com sua
representação geométrica no plano cartesiano, utilizando
o par de coordenadas (p ; v). Admita que K > 0.

Disponivel em: psposoyatocispubitng og Aces em: 1 208 adaptado,
O gráfico da equação que o fisioterapeuta utilizou para
maximizar o efeito dos exercícios é do tipo

semirreta obliqua.

semirreta horizontal

ramo de parábola.

arco de circunferência.

ramo de hipérbole.

voos
","873,1358051300049","1217,378854751587","58,25",0,1
1279,173,MT,26643,D,"23,0",0,,"2,23177","1,65467","0,18839",CINZA,PROVA CINZA PPL,,"0,0",2016,"665,4684543609619",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/26643.png,"QUESTÃO 173

O governo de uma cidade está preocupado com a
possível epidemia de uma doença infectocontagiosa
causada por bactéria. Para decidir que medidas tomar,
deve calcular a velocidade de reprodução da bactéria
Em experiências laboratoriais de uma cultura bacteriana,
inicialmente com 40 mil unidades, obteve-se a fórmula

para a população:

pl)=40-2*
em que t é o tempo, em hora, e p(t) é a populaçã
milhares de bactérias.
Em relação à quantidade inicial de bactérias, após 20 min,
a população será
reduzida a um terço.
reduzida à metade.
reduzida a dois terços.
duplicada.
triplicada.

em

0000
","715,5506610870361","861,9039058685303","59,42",0,1
914,173,MT,82507,C,"24,0",0,,"1,4522","2,82021","0,18333",Cinza,PROVA CINZA REGULAR,,"0,0",2015,"782,0336818695068",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/82507.png,"QUESTÃO 173 0000

Numa cidade, cinco escolas de samba (1, Il, Il, IV e V)
participaram do desfile de Carnaval. Quatro quesitos são
julgados, cada um por dois jurados, que podem atribuir
somente uma dentre as notas 6, 7, 8, 9 ou 10. A campeã
será a escola que obtiver maior pontuação na soma de
todas as notas emitidas. Em caso de empate, a campeã
será a que alcançar a maior soma das notas atribuídas
pelos jurados no quesito Enredo e Harmonia. A tabela
mostra as notas do desfile desse ano no momento em
que faltava somente a divulgação das notas do jurado B
no quesito Bateria.

1. Fantasia|2. Evolução) 3. Enredo
[Questos q ategoria| e Conjunto e Harmonia * Bateria || ||
durão] A [o [A[a[A[o[afs

Bob, |r7/e[a[o/o [8 | |5
El), [o [w/o [1/10/10] [o
Bob, |s[7/a[o[7[e| [5
Esc 9 [1/4 [10[0 [10/10] [6
Boal, |7/o/a[o[a[0| [x

Quantas configurações distintas das notas a serem
atribuídas pelo jurado B no quesito Bateria tornariam
campeã a Escola II?

2”

so

750

1250

3125

0000
","859,5602512359619","1084,343671798706","59,17",0,1
432,148,MT,49989,B,"25,0",0,,"1,83986","2,34426","0,21054",Cinza,PROVA CINZA REGULAR,,,2014,"734,4334125518799",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/49989.png,"QUESTÃO 148.

Uma empresa de alimentos oferece três valores
diferentes de remuneração a seus funcionários, de
acordo com o grau de instrução necessário para cada
cargo. No ano de 2013, a empresa teve uma receita
de 10 milhões de reais por mês e um gasto mensal
com a folha salarial de R$ 400 000,00, distribuídos de
acordo com o Gráfico 1. No ano seguinte, a empresa
ampliará o número de funcionários, mantendo o mesmo
valor salarial para cada categoria. Os demais custos da
empresa permanecerão constantes de 2013 para 2014.
O número de funcionários em 2013 e 2014, por grau de
instrução, está no Gráfico 2

Distribuição da folha salarial

12,5%
E Ensino fundamenta!
O Ensino médio
E Ensino superior
Gráfico 1

Número de funcionários por grau de instrução

ms
n2014

PELELECEEE

nl

Ensinofundamental — Ensinomédio Ensino superior

Gráfico 2

Qual deve ser o aumento na receita da empresa para que
o lucro mensal em 2014 seja o mesmo de 2013?

R$ 114 285,00

R$ 130 000,00

R$ 160 000,00

R$210 000,00

R$213 333,00

voooo

","793,1749820709229","971,1830615997314","60,53",0,1
2328,142,MT,117798,A,"26,0",0,,"2,72919","1,92868","0,23186",Cinza,PROVA CINZA REGULAR,,"0,0",2019,"692,8627490997314",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/117798.png,"Questão 142

O serviço de meteorologia de uma cidade emite
relatórios diários com a previsão do tempo. De posse
dessas informações, a prefeitura emite três tipos de
alertas para a população:

* Alerta cinza: deverá ser emitido sempre que a
previsão do tempo estimar que a temperatura
será inferior a 10 “C, e a umidade relativa do ar
for inferior a 40%;

* Alerta laranja: deverá ser emitido sempre que a
previsão do tempo estimar que a temperatura deve.
variar entre 35 *C e 40 “C, e a umidade relativa do
ar deve ficar abaixo de 30%;

* Alerta vermelho: deverá ser emitido sempre que
a previsão do tempo estimar que a temperatura
“será superior a 40 “C, e a umidade relativa do ar
for inferior a 25%.

Um resumo da previsão do tempo nessa cidade,

para um período de 15 dias, foi apresentado no gráfico.

Temperatura Temperatura Umidada reativa

oo! o

S Umidade relativa o ar pn

“| “o

2] 2
0 2 4 6 8 1 1 td 15

Decorridos os 15 dias de validade desse relatório,
um funcionário percebeu que, no período a que se refere
o gráfico, foram emitidos os seguintes alertas:

* Dia 1: alerta cinza;

+ Dia 12:alerta laranja;

* Dia 13: alerta vermelho.

Em qualis) desses dias o(s) aviso(s) foi(ram) emitido(s)
corretamente?

91

o12

O te1

O tes

e 1,12e1ms

","731,1217784881592","851,4611721038818","61,59",0,1
3278,147,MT,39923,D,"27,0",0,,"3,3336","1,47451","0,06764",CINZA,PROVA CINZA REGULAR,,,2021,"647,4487781524658",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/39923.png,"Questão 1477 ""=== enemana

Uma pessoa realizou uma pesquisa com alguns
alunos de uma escola, coletando suas idades, e organizou
esses dados no gráfico.

B

Frequência de ocorrência
> o

9 18 27
Idade (ano)

Qual é a média das idades, em ano, desses alunos?

os

012

e18

019

ez
","686,387300491333","783,1709384918213","53,38",0,1
